"","author","date","source","text","year","linked_progress","linked_hurt"
"498","",1974-01-23,"Oakland Post (1968-1981)","There are as many ways to make lasagne as there are cooks who enjoy preparing Italian dishes. Although the list of ingredients is lengthy almost all of them come premeasured. Naturally -- as do onions and garlic, or in a can or package -- as do the cheeses, the tomatoes, the pasta, the spinach and the beef.This very special lasagne features three popular cheeses -- sliced mozarrella or Monterey Jack, grated Parmesan and creamy ricotta -- which join flavors in baking. Both semisoft mozzarella and Monterey Jack cheeses have delicate flavor. Ricotta, similar to cottage cheese, is a regular ingredient in Italian entrees and desserts. Its creamy texture makes it just right for lasagne. And of course, no Italian entree is really complete without Parmesan cheese. This . . . cheese is as . . . is tomatoes in Italian entrees and goes on top an well as inside.Italians often use spinach to bring out the flavor in pasta dishes. Many, a first time visitor to Italy has been more than a little surprised by the sight of green spaghetti!!! Colorful spinach is nestled in the middle of the layers of cheese, robust sauce and wide flat lasagne noodles. Choose your type of frozen spinach according to your budget. A package of spinach souffle, a pouch of creamed spinach or thrifty chopped spinach will all do the job nicely.This super recipe was developed by the home economics department of the California Milk Advisory Board. They suggest rounding out the menu in savory Italian fashion with tossed green salad, hot garlic bread and for dessert a coffee sundae. This intriguing idea is vanilla ice cream topped with ground coffee straight from the can -- with a little brandy poured over all. Sounds unusual, . . . incredibly good and if you put it together in the kitchen there will be as many speculative guesses as there are diners as to how you did it.VERY SPECIAL LASAGNE1 1/2 pounds lean ground beef2 medium onions, finely chopped2 cloves garlic, minced1 (1-pound 12-ounce) can Italian style tomatoes1 (8-ounce) can tomato sauce1 (6-ounce) can tomato paste1 teaspoon ground sage1 1/2 teaspoons basil, crumbled1/4 teaspoon rosemary, crumbled1 1/2 teaspoons salt1/4 teaspoon pepper1 (10-ounce) package lasagne noodles. . . (6-ounce) packages sliced mozzarella or Monterey Jack cheese3/4 cup grated Parmesan cheese1 (10 or 12-ounce) package frozen spinach souffle, creamed spinach or chopped spinach1 (8-ounce) carton ricotta cheeseBrown beef, onion and garlic in skillet. Whir tomatoes briefly in electric blender to break up large pieces. Add to beef mixture. Stire in tomato sauce tomato paste and seasonings. Simmer sauce about 15 minutes. Meanwhile cook noodles as package directs. Drain and rinse with cold water. Cover bottom of 13x9x2-inch baking pan with shallow layer of sauce. Top with half of lasagne and half of sliced cheese. Sprinkle with 1/4 cup Parmesan cheese. Dot with thawed spinach and ricotta cheese. Top with repeating layers of sauce, noodles and cheese ending with sauce and grated cheese. Bake uncovered in 400 degree oven about 30 minutes. Makes 8 servings.Photo (Three cheeses mingle with spinach, pasta and sauce in this very special lasagne.)","1974",0,0
"499","",1974-06-05,"Oakland Post (1968-1981)","The California Council of the National Council of Negro Women, Inc. will hold leadership development workshops on Saturday June 8 and Saturday, June 22 at Merritt College in East Oakland.Registration for the workshops will be at 8 a.m. on June 8 in the Merritt Student Center, 12500 Campus Drive. A $10 registration fee includes lunches. The workshops are hosted by Merritt Community Services.The keynote address, ""Mobilizing the Power of Black Women,"" will be given at 9 a.m. at the opening session by Dr. Ann Redmon assistant professor of educational psychology at California State University Hayward.Currently a trustee of the Benicia Unified School District, Dr. Redmon is also a clinical psychologist at the Contra Costa County Hospital Martinez and is consoltant in health education and training . . . the State of California . . . of Public Health. Previous positions include program assistant with the Institute of Race and Community Relations. UC Berkeley A native of Indiana, Dr. Redmon . . . bachelors and graduate cegrees from Purdue University Indiana, where she also served as counselor and as assistant director of admissions.""Meeting the Competitive Challenge"" is the theme of the event will workshops scheduled on such related topics as taking the initiative importance of listening skills, work roles, . . . behavior mobilization . . . fective problem . . . and . . .Another information is available from Jacqueline Gibbs 832-2193.","1974",1,0
"500","",1974-03-31,"Oakland Post (1968-1981)","E. G. Abner, president of Motown Records has announced the formation of Motown Records Canada Ltd.The new company opened headquarters in Toronto in mid-March under the direction of Ron Newman.Newman, a native Canadian, was employed by Motown in Detroit in the late 1960's but left Motown and returned to Canada to become president of Stereodyne Ltd. in Toronto, a position he had held since that time.Abner stated, in making the announcement.""This is a very exciting move for Motown and we are extremely proud to open our own company in what we consider to be one of the most promising markets in the world. Ron Newman joins us with a strong Motown back, ground and with an excitement and energy that matches ours in this new venture. We look forward to our making great strides immediately in Canada both with our product from the United States as well as a Canadian product, an area we plan to develop.""Newman, in establishing the new operation, announced the appointment of Ken McFarland as director of national promotion and Don White as operations manager.McFarland goes to Motown from London Records, where he held the position of Ontario branch manager.White recently resigned from Ampex Canada, Motown's Canadian licensee for the past three years.","1974",0,0
"501","",1974-05-22,"Sacramento Observer (1968-1975)","Senator George Deukemjian, (R - Long Beach), was unanimously elected Senate Minority Floor Leader last week for the California State Senate.Deukmejian replaces Senator Fred Marler, who resigned. Marler is not a candidate for re-election this year and is expected to resign within the next few months to accept an appointment to the Superior Court Bench.As Minority Floor Leader, Senator Deukmejian will be the Republican party spokesman on the Senate Floor and act as lialson between the Administration on the Republican senators.Deukemjian will also work closely with Senate Republican Caucus Chairman, Dennis E. Carpenter of Newport Beach.An attorney, Senator Deukemjian represents the southeast area of Los Angeles County. He is a 12-year veteran legislator, first elected to the Senate in 1966 after serving for four years in the State Assembly.","1974",0,0
"502","",1974-06-05,"Sacramento Observer (1968-1975)","Senator Mervyn M. Dymally Chairman of, the Joint Committee on Legal Equality, has directed his committee to investigate the employment problems of minority women ""who have been victimized by two evils, racism and sexism.""Senatory Dymally, the leading candidate to capture the Democratic nomination for Lieutenant Governor, explained that the joint committee will hold a hearing in Sacramento on the subject because ""The talents and the energies of minority women are being blatantly wasted because of the place this society has decided they should occupy.""The joint committee hearing will be held late this summer to coincide with the state wide convention of the National Council of Negro Women. Ms. Dorothy Height, national president of the council, has been invited to testify at the hearing.The problems of inadequate wages, a discriminatory hiring practices, and the need for child care facilities and services will be among the major concerns discussed at the hearing.","1974",0,1
"503","",1974-01-27,"Oakland Post (1968-1981)","Would Protect . . .Sacramento -- Legislation to ban the use of corporal punishment against handicapped children . . . in special education classes was introduced Tuesday by State Senator Nicholas Petris (D, Oakland).Under California law, corporal punishment is legal proved the school district establishes guidelines for its use.While some major school districts -- including those of Oakland and San Francisco -- have banned corporal punishment entirely, its use is still widespread in California.Petris said he became aware of the problem when a Fremont mother complained that her mentally retarded child came home from school with the imprint of a full hand on her upper leg, a mark which lasted four days on the child's skin.Cost Of Living Zooms UpWashington -- During 1973, the cost of living increased 8.8 percent, according to the Department of Labor. The rise was the biggest in any year in the past quarter-century.According to the department, supermarket prices jumped 22.1 percent during 1973 and fuel prices rose by 10 percent. Non-food commodities rose 5 percent and services 6.2 percent during the year.Many Stations OverchargeWashington -- Ralph B. Short, acting regional commissioner of the Internal Revenue Service, told senators at a hearing here conducted last week by Senator John Tunney (D. California) that 43 percent of California's retail petroleum outlets were violating federal price regulations.The most any of the stations had overcharged for gasoline was 6 cents a gallon, said Short. He added:""The investigations which the statistics are based on were as a result of citizens' complaints and other indications of non-compliance with the price regulations.""Short said that those who were not in compliance had ""immediately rolled back prices when contacted by us.""Oroville Is Film LocaleOROVILLE -- Hollywood producer Bill Shiffrin announced last week that a Lee Marvin-Richard Burton movie about today's Ku Klux Klan will be filmed in this Butte County city beginning February 19.The film will be scripted from William Bradford . . . book. The Klansman. Shiffrin stated.He said the co-producer would be William Alexander, the Black filmmaker who has gained fame for his many documentaries made in African nations.When asked why the film was being shot here instead of in the South, Shiffrin replied:""You figure it out. Would you like to make a picture about the Klan in the Deep South? The other reason is that it's going to be cheaper in Oroville. The weather's good -- much less rain up here at this time of year.""Younger Is Out Of RaceSacramento -- Attorney General Evelle J. Younger announced Wednesday that he was dropping out of the race for the Republican gubernatorial nomination and would instead seek reelection for his own office.In making the announcement, Younger referred to the difficulty in obtaining large contributions and Watergate as factors influencing his decision.He Predicts ImpeachmentNew York -- The Wall Street Journal reported on Wednesday that Edward L. Morgan, an ex-White House aide, has predicted that President Nixon will not escape impeachment and that Egil ""Bud"" Krogh will ""spill his guts"" concerning the Plumbers operation.""Bud's confession and the tape erasures will probably do the President in."" Morgan was quoted by the Journal as saying after he resigned a week ago. Morgan signed Nixon's deed in 1969 for his contribution of vice presidential papers to the National Archieves which resulted in a $576,000 tax deduction for the President, effecting a tax saving of art least $200,000.Morgan said that the major factor in his decision to quit was Watergate.""If it were just the question about my signing of the silly deed,"" said Morgan, ""I wouldn't be leaving, but it's everything that is happening to this government. I just want out.""Morgan lived with the Krogh family in 1969 when he first came to Washington from a law practice in-Arizona.Six Sessions ScheduledWashington -- By a vote of 4 to 3 along party lines, the Senate Watergate Committee voted to hold six additional days of hearings -- three next week and three the following week -- on the subject of campaign financing.The investigations will probe the milk fund and the Hughes-Rebozo matter, both involving large contributions to President Nixon's 1972 campaign.The committee unanimously voted to repeat its request that the President meet with the full committee and respond to their questioning on Watergate.Override Of Veto FailsSacramento -- By a single vote, the State Senate failed on Wednesday to override Governor Ronald Reagan's veto of a bill requiring legislative approval for the closure of California's mental hospitals.The vote of 26 to 12, with two absences, was one vote short of the necessary two-thirds.Earlier, the Assembly voted to override Reagan's veto by a vote of 59 to 12.","1974",0,1
"504","",1974-05-29,"Sacramento Observer (1968-1975)","The U.S. Department of Housing and Urban Development announced a $50,000 grant to the National Association of Housing and Redevelopment Officials (NAHRO) and the National Tenants Organization (NTO) to develop strategies to increase the employment and employability of public housing tenants.Award of the grant was announced jointly by HUD Assistant Secretaries Micheal H. Moskow and H. R. Crawford.NAHRO and NTO will develop guidelines for the design and operation of tenant job-training and employment programs for large urban Local Housing Authorities throughout the country.They will first analyze the training and employment situations in a representative sample of large housing authorities, with emphasis on employment opportunities both in the housing authories themselves, and in the surrounding communities.The new guidelines will be based on this analysis and on an assessment of the feasibility of cooperation between the housing authorities and local public as well as private job-training and employment services.""A major problem of public housing tenants is the lack of access to job training and employment opportunites,"" said Crawford, Assistant Secretary for Housing Management, who has the Federal management responsibility for the Nation's 1.1 million public housing units.""This is an important first step toward planning training programs and increasing employment opportunities for tenants both within the housing projects and in the local communities.""Moskow, Assistant Secretary for HUD's Office of Policy Development and Research, saw the grant as ""an important effert to maintain the viability of public housing and therefore its ability to satisfy the housing needs of the nation's families.""The joint NAHRO/NTO study is to be completed in two months. HUD is considering a program to select several large urban housing authorities to develop employment demonstrations built on the findings of the NAHRO/NTO grant.","1974",1,0
"505","",1975-06-27,"Oakland Post (1968-1981)","Julie Wright president of Berkeley High's 1975 senior class has who the Outstanding Student Award for the year, presented by Twin Pines Federal Savings and Loan Association in cooperation with the statewide California Savings and Loan League.One of twelve East Bay students to be thus honored Julie received a $100 cash award and an engraved medallion, on behalf of Twin Pines. Federal. Berkeley-based thrift institution.The eldest daughter of Mr. and Mrs. Sandy W. Wright, Jr., of Berkeley, her award was for citizenship and student leadership in addition to outstanding achievement in academic subjects. Unusually versatile, Julie combined a college preparatory major in Latin and Gersnan with holding office as class president and serving as cheerleader as well.She plans to attend Scripps College this fall, with both classics and art history as her main fields of study, and she hopes for future career in either museum work or archeology.Julie served as a dedicated volunteer for Camping Untimired recreation program for the mentally retarded of all ages, she worked weekends in the enrichment service for the intellectually disadvantaged taking them on everything from museum visits to snow trips.Julie's younger sister, Susan, will be a senior at Berkeley High this fall and her brother Peter, just graduated from Columbus Elementary, will go to Martin Luther King.Nov its 18th year the Our . . . Student Award is designed to encourage students to achieve both scholastic standing and to participate in extracurricular activities which develop leadership. This year, saving and loan associations throughout California contributed $75,000 toward the program, which has been widely acclaimed by educators Student winners are chosen irrespective of other awards granted them.Photo (Julie Wright Berkeley, right, and the engraved mediallion she received on winning the Out standing Student Award for 1975 donated by Twin Pines Federal Savings, with Betty Butler, manager of the Association's 2905 Telegraph Ave. branch in Berkeley.)","1975",0,0
"506","",1975-05-17,"Sun Reporter (1968-1979)","In remarks delievered this week. Congressman John Conyers, Jr (D-Michigan) criticized the continuation of high rates of unemployment tacitly approved by the House of Representatives in its recent passage by a narrow margin of the first concurrent House budget resolution Throughout the debate on the budget, the Congressman noted the only relevant issue. the needs of the people, was never put in its proper perspective vis-s-vis the questionable value and purpose of a smaller federal deficit.""The deficit in and of itself should never have been the issue,"" the Congressman said, ""but rather what the needs of the country and the people are and what fiscal policies would meet those needs. The size of the deficit is incidental to the whole process. and is not a figure to be established or imposed but rather something to be arrived at after establishing objectives. then creating policy to accomplish them. No notion could be more erroneous than that which says that we cannot afford to create a full employment economy.""","1975",0,1
"507","",1975-09-03,"Oakland Post (1968-1981)","Berkeley's most recent innovation is in the form of a Pilot Rehabilitation project operating in three target areas of approximately three blocks each in West and South Berkeley.This is a voluntary project for homeowners. The city council has set aside $550,000 for a municipal loan fund providing low interest loans for owners who are unable to quality for conventional commercial loans.There are some 258 properties in the Pilot Area involved in the program. The Pilot Area is divided into three sections. West Berkeley, San Pablo North and South Berkeley.According to Mayor Warren Widener, ""it is a virtually unique experiment, a partnership among City government, private lenders and residents of the area.""The program is designed to upgrade entire neighborhoods, areas chosen for their likelihood of rehabilitation within the guidelines set for the program which include a maximum individual loan of $10,000 for a single-family dwelling and $15,000 for a multiple dwelling up to four units.A homeowner who lives in one of the areas whose property needs rehabilitating should contact the Pilot Rehabilitation office, at 644-6590, requesting a survey of the property.The property will be checked for code compliance and a determination will be made as to what repairs are needed to make the property safe, or to prevent further deterforation.The Pilot project staff will receive bids on the cost of repairs, and the homeowner will accept the lowest bid. Once the bid has been accepted the homeowner will apply for a loan, either municipal or bankable.If the homeowner can't qualify for a bankable loan, the Municipal Loan Panel will help him secure a loan from the Municipal loan fund.Banks provide loans at current market rates, while the city is using a variable interest rate, from 1 per cent up to the current market interest arate. On the average, these loans are around 5 per cent.Widener said the program is designed to get banks to go back into neighborhoods previously abandoned, and to prove that a voluntary housing conservation programs will work.So far 21 loans have been awarded, 13 city loans amounting to around $95,000 and eight loans through banks amounting to $60,000. All of this has been accomplished in an eight month period.By the end of the fiscal year it is hoped that there will be been a total of 50 loans from the city with an equal amount from private institutions.Widener said approximately two-thirds of Berkeley's housing stock is in rental units, a ratio that has created tremendous demand for rent control.""The rent control Initiative has been voided by lower courts and is on appeal,"" he said. ""There is a limited rent control mechanism working in our Pilot Rehabilitation Project.""According to Widener, landlords using the Municipal loan Fund are prohibited from raising rents more than the actual payback amount plus any tax increases that might occur.At the point when residents want . . ., where financing is available and where there is general movement in upgrading a community, there arises yet another curious result of our preoccupation with newness--the lack of craftsmen capable of doing housing repair and rehabilitation, the mayor said.There is a shortage of carpenters and other trades experienced in the delicate business of tearing out a wall without bringing the whole building down.Berkeley is addressing the problem in their housing program through use of the Federal Comprehensive Employment and Training Act (C.E.T.A.) to train young people in this skill.Presently there are six young men and three young women in the construction program and the Mayor hopes to expand it in the future.""If these C.E.T.A. funds are meant for any purpose it is this, to train young people in skills that will have lasting value both to them and all society after their year in C.E.T.A. is completed,"" Widener said Currently C.E.T.A. workers are rehabilitating the Olive Grove Church on Mabel street.These young people under the direction of C.E.T.A. site Director, Edmund T. Lowe Sr., are being taught the art of rehabilitation, with hope they will go forth and make a living in the building trade.Lowe, a long time carperter and contractor has been showing them how to hang sheet-rock, tear out old walls and put in new ones how to build porches so that water won't stand, causing rot and how to shore up sagging beams.Widener said rehabilitation of traditional housing stock will soon assume much more attention that it now receives. ""We are witnessing this trend in our project areas and in the dramatic restoration of the . . . Victorians throughout the Bay Area.""Widener wants to stress that the Pilot Rehabilitation Project is strictly a voluntary program, and the same time encourage homeowners to take advantage of it.The Pilot Project is being watched very carefully by the housing industry Jim Price, Area Director of HUD, said he had a personal enthusiasm for the project. ""Berkeley is one of the few cities to get the program underway,"" he said.Photo (C.E.T.A: ON SITE supervisor, Edmund T. Lowe Sr., explains how they are rebuilding the Olive Baptist Church. There are six men and three women involved in the program.)","1975",0,0
"508","",1975-02-08,"Sun Reporter (1968-1979)","The San Francisco Symphony Association will present Metropolitan Opera Star Leontyne Price in a special solo recital at the Opera House, Tuesday, March 4 at 8:30 p.m. David Garvey will accompany Miss Price at the piano.Miss Price's program will consist of selections from composers Handel, Mozart, Schubert, Tschaikowsky, Rachmaninoff, Duparc and Barber. She will also perform two Spirituals. ""This Little Light Of Mine"" arranged by Margaret Bonds and ""Honor! Honor!"" arranged by Hall Johnson.Born in Laurel, Miss., Leontyne Price played the piano at the age of five and later sang in the Junior Church Choir. She attended Central State College in Ohio, graduating with a B.A. degree and was awarded a scholarship to study at Juilliard School of Music.In 1952 she made her Paris debut followed in 1954 by a debut recital at Town Hall in New York City during which she premiered Samuel Barber's Hermit Songs with the composer at the piano. She first appeared with the San Francisco Opera in 1957 in the U. S. premiere of Poulenc's Dialogues of the Carmelites and her debut with the Metropolitan Opera Company four years later in II Trovatore caused a sensation.Described by the New York Times' Harold Schonberg as "". . .the Stradivarius of singers,"" Miss Price has performed in major Opera Houses and with orchestras throughout the world. The role of Cleopatra in Samuel Barber's new opera, Antony and Cleopatra, was premiered by Miss Price at the opening night of the new Metropolitan Opera House - an honor described as the most coveted in music history.She first performed with the San Francisco Symphony in 1956 and again in 1960, 1970 and 1973. This marks her first recital presented by the San Francisco Symphony Association.Tickets for this special recital are priced at $5, $7.50, $10, $12.50 and $15 for a single box seat and may be purchased at Sherman Clay, 141 Kearny St., (397 - 0717), Opera House North Lobby Box Office, (626-8345) and all major ticket agencies.Photo (LEONTYNE PRICE)","1975",0,0
"509","Jones, Carlton",1975-08-16,"Sun Reporter (1968-1979)","Elayne Jones, the Black fympanist who was drummed out of the San Francisco Symphony several months ago, will have a chance to regain her position under the terms of a court settlement agreed to on August 1.According to the agreement, Ms. jones will have a new hearing before a sevenmember panel of symphony musicians on August 25. The committee, along with symphony conducter Seiji Ozawa, will then vote whether or not she will remain with the symphony.The deliberation and vote will be carried out according to a strict set of procedures defined in the settlement, and the members of the committee are legally bound to vote on the basis of musical ability and performance alone. Their decision will be the final one.The group who will decide Ms. Jones' fate is the same Players' Committee whose original decision to deny her tenure sparked bitter protest at the start of the last Symphony season. However different personnel now comprise the committee and the binding nature of the previous decision which was assailed as capicious, racist and sexist by critics.Ms. Jones' attorneys said they were ""extremely gratified"" by the settlement. ""We are hopeful,"" said Allan Brotsky of Charles Garry's office and lowell Johnston of the NAACP Legal Defense Fund, ""that this is the first step in a process which will repair the damage that has been done and lead to unified community support for our symphony.""Brotsky and Johnston were representing Ms. Jones in her suit against the San Francisco Symphony Association and Musicians' Union Local No. 6. The settlement, which was ratified by Symphony members on August 1, dismisses the litigation.","1975",0,1
"510","Senegal, Foster",1975-04-16,"Oakland Post (1968-1981)","The Golden State Warriors, after waiting for a week to see who they would play, came onto the basketball court Monday night at the Coliseum to a thunderous ovation.Some 12,279 eager fans were on hand to watch them take on the Seattle Supersonics in the best of seven playoffs. They weren't disappointed. The Warriors blew the Sonics off the court 123-96.The Warriors did it all. They scored, passed off, rebounded and stole the ball whenever they could, 22 times in all. Rick Barry led everyone in scoring, he hit 16 of 23 from the floor and was 7-7 from the free throw line for 39 points.Barry added five rebounds and had 11 assists during the 38 minutes he played Keith Wilkes, Jeff Mullins, Derek Dickey and Phil Smith hit for 11 points each. Charles Johnson hit for 12, while George Johnson and Butch Beard had eight.Cliff Ray led with 13 rebounds followed by Beard with nine and G. Johnson with eight. G. Johnson and Ray did an out-standing job containing Tom Burleson, the Sonics 7-2 center. He was held to 18 points and pulled down seven rebounds.Sonic coach. Bill Russell said ""they played the game we expected, and we didn't"". Rick Barry said ""with defense you stay close and you get the easy shots."" He said that the team is going to shoot a high percentage when they get layins and short jump shots. Which they did in the second quarter when they were 76 per cent from the floor.So, with a 1-0 mark in the series, the Warriors will be out trying to win tonight to boost that record to 2-0. Tipoff is at 7:30 p.m.There's going to be a big track meet in the Bay Area this Saturday in Berkeley at Edwards Stadium. UCLA, USC, Stanford and Cal will be involved in a double-dual meet.This will be the second meeting for these four schools and each athlete will be out to prove something. UCLA will be out to keep their dual-meet record intact, while Cal will be trying to prove that they are not just bridesmaids.","1975",0,0
"511","",1975-03-16,"Oakland Post (1968-1981)","Berkeley's 18 month old rent strike came to an end Tuesday when a jury of seven women and five men decided in favor of eviction and composite damages of some $52,000 for back rent against 44 tenants of the Berkeley Tenants Union who have refused to pay rent to landlords since September 1973.The tenants who managed seven houses for three years went on strike after a contract with the landlords expired in 1970. At that time the landlords decided to negotiate with the tenants instead of taking them to court.In 1973 the landlords attempted to renegotiate the leases, because the apartments were being operated below reasonable rental value.Negotiations broke down over responsibility of repairs and the strike continued until now. The trial lasted for seven days with some of the tenants representing themselves, claiming improper upkeep of the apartments and substandard conditions.Judge Robert H. Kroninger granted the combined defense a stay of five days before eviction. A decision on whether there will be an appeal is now known at this time.Each side accused the other of retaliatory actions, the tenants union saying it's a retaliatory eviction for forming a union and Richard Bachenheimer, plaintiff, saying it's a retaliatory strike.It is not known if Bachenheimer will upgrade the property involved, sell it or demolish it and put up something else.","1975",0,1
"512","",1975-07-16,"Oakland Post (1968-1981)","The Oakland Dynamites will begin accepting sign-ups Saturday, July 19, for their athletic program. The Dynamites is a non-profit athletic program affiliated with the Pop Warner Football League.Sign-ups will be held at Fruitvale Field, at Boston Avenue and Coolidge Street in Oakland, from 9 a.m. to 4 p.m. July 19, 20, 26, 27 and August 2.On August 4, sign-ups will be held from 5 to 7 p.m. The Registration fee is $9. For further information on registration, phone 536-2366 or 632-1079 evenings.The Oakland Dynamites is a nonprofit athletic program affiliated with the National Pop Warner Football League.The Oakland Dynamites was founded in 1961, by a group of men who realized the need to provide a good athletic program for boys of this area and to also provide an incentive for high scholastic achievement.Over the last fourteen years the Oakland Dynamites have continued to strive towards this goal. The 1973-1974 season found them ranked 3rd in the nation for Athletic Scholastic Team Competition out of 40,000 teams in the United States and Canada.The 1974 season was also an expansion year. The Oakland Dynamites added a Midget Division in an effort to reach more boys. The program is a competitive cut program. This is necessary because the team does not have the necessary funds to carry all the boys who come out for the teams. With the addition of the Midget Division an additional 40 boys were reached.The total program involved 110 boys and 35 girls last season. Unfortunately, this was a small percentage of the total number of boys and girls who came out for the program. Hopes are to add another Jr. Midget team for the coming season.In the past years 90 per cent of our funding was from parent's support and local advertising in the programs. The 1974 season found the group with little support from parents, largely because 75 per cent of team players are from low-income families. In an effort to continue the program they contacted corporations in the area to enlist their support and thanks to their help were able to make it through the season.The Oakland Dynamite's brand of football teaches much more than how to block, tackle and run. We teach dedication, cooperation, honesty, cleanliness of mind and body, all of which are necessary lessons for life. All players must maintain a C or better to participate on the team. In the last three years the team grade point average submitted to the national office of Pop Warner has been B-plus. We are awaiting our standing for the 1974-1975 season, as we had 12 players out of the three teams with an A average, and the team standing is in the A-minus to B-plus range.The national Pop Wanel League presents an All-American Little Scholar Award each year. We are proud to have had boys wxrom our team named for this award for the last four years.Photo (HARRY WINNER - Daniel Turner center was's Grand Prise winner in the 21st Annual Fishing Derby of Oakland youngsters. Congratulating him a above are left to right. Volunteer Rosemary Robinson; Norman Leon, Oakland Housing Authority (OHA) staff member; Pete W. Taylor, Jr., Director of Community Servicem, OHA Sammy Stein, Cosmopolitan Lions Club Fishing Derby chariman; and Judy Amodeo, OHA staff member. The Derby was co-sponsored by the OHA Cosmopolitan Lions Club and Port of Oakland.)","1975",0,0
"513","Pania, Ernestine",1975-04-12,"Sun Reporter (1968-1979)","What is East Oakland's Community Learning Center? Simple. It's a variety of things to different people. To community parents, it is a safe and pleasant environment where their children learn practical things in addition to the traditional ""reading,' writin,' and 'rithmetic."" To the children themselves, who range in age from 21/2 to 11 years, it is a happy place, a place where learning is fun. To Ericka Huggins, its director, the center is ""an alternative to public school -- a model in education. We're doing some things that haven't been done before.""It all began in 1970, as an idea of the Black Panther Party. ""We started out in store fronts, houses and apartments,"" Ms. Huggins says, ""with only 15 children."" In 1973 the Educational Opportunities Corporation was formed -- a community based, non-profit, federally tax-exempt corporation. The building was purchased at 6118 East 14th St., and since then the center's erollment has doubled.""""Parents are clamoring to get their children in here. We don't preach or teach nationalism, anarchism or any of the other 'isms,"" and yet we are not for having children ignor themselves or black people in general.""On talking to Ericka Huggins, one can sense the conviction behind her words, and the enthusiasm for the center and for its children. ""The school has its philosophy,"" she says, ""to be objective in our thinking and to do things that will serve people's interests in our thinking and in our actions. More important than anything is action.""Indeed, the school is aliteral center of activity. Courses are offered in language arts, math social science, life sciences and environmental studies. Field trips are offered in some classes. For instance, some of the older children will go to the trial of the San Quentin Six.The children also receive instruction in Black History, American History and Labor History. An innovative addition is the teaching of martial arts as well as music, art, drama and dance. Spanish and French are also offered for students who wish to learn a foreign language.The center has an open enrollment. The majority of the children, however, are black and residents of the East Oakland Community.The children are divided into seven groups first by age and then according to their individual levels of growth and development. Groups range from the primary or pre-school group to those on a sixth grade level. The children begin to read at the age of three and a half to four.Where does the funding come from? Most of it comes from private contributions and fund raising. Occasionally, foundations contribute grants. The center and school put on a fund raiser of some type every month.""The center needs more funding,"" Ms. Huggins says, ""to buy equipment, to pay more instructors and to improve the building."" It is her job to make sure the school receives the adequate funding to remain open. The task is not a small one, but if faith has anything to do with success, the center should be a winner. ""We think it's one of the best schools in the country.""Photo (Ericka Huggins)","1975",1,0
"514","",1975-04-30,"Oakland Post (1968-1981)","Two new electric miniambulances that can speed through airport corridors to bring instant emergency aid to heart attack victims and others were placed in service recently at San Francisco International Airport.The custom-designed, battery-powered vehicles, somewhat resembling an astronaut's moon rover, are equipped with the most sophisticated life-saving devices available, enabling the victim to receive aid both on the spot and en route to further care.Each ambulance carries one rollaway survival stretcher and up to four attendant personnel. The mobile equipment includes resuscitators, defibrillators, cardiac compressors, oxygen bottles, intravenous units, and monitoring equipment.At an inauguration ceremony and demonstration attended by city officials and other dignitaries, Airports Commission President William E. McDonnell said that San Francisco International is the first airport in the nation to have such equipment.""Our Airport Medical Clinic, under the direction of Dr. Lawrence Smookler, is already one of the best equipped, best staffed, and most efficient of any such airport facility in the United States,"" he said. ""Now, with the addition of these two custom-designed mini-ambulances, we are marking a new milestone in airport medical service.""One mini-ambulance is stationed in the Airport's South Terminal and the other in the Central Terminal. McDonnell said that they can reach an emergency scene anywhere in the terminal or parking areas within two minutes or less and speed the victim through corridors and up and down ramps to the Medical Clinic. The survival stretchers can even pass through the aisle of an airplane, he said.""With some 17 million passengers coming and going through the Airport each year. we have to be prepared for every kind of emergency,"" McDonnell said. ""The new mini-ambulances can easily mean the difference between life and death.""The Commission President said that Airport police, firemen, and sheriff's officers are being instructed in driving the vehicles and operating the resuscitation equipment. This will free medical personnel to ride along and administer care, he noted.McDonnell commended Airports Director William J. Dwyer and Dr. Smookler of the Medical Clinic for making the mini-ambulances available, as well as Airport Safety Director Jim O'Malley, under whose supervision the vehicles were assembled. Dr. Sam Russell LaPorte of Dr. Smooker's staff was in charge of today's demonstration.","1975",0,0
"515","",1975-07-12,"Sun Reporter (1968-1979)","Oscar Brown, Jr., who has been starring in ""Evolution of the Blues"" at the On Broadway theatre since April 25, 1975, having replaced Jon Hendricks author of the musical and its previous star, has been replaced by Hendricks in the show with statements by Brown that he is contemplating legal action based on ""a flagrant breach of my contract.""Brown issued a statement this week in which he said: ""The original agreement which allowed me to make changes in the production was violated when Hendricks came to the theatre last July 3 with an armed escort and barred me from coming to work because I had refused to put the show back into its original form. My basis for possible legal action,"" continued Brown, ""would hinge on the damage done to my professional reputation and to the inconvenience to which this unfortunate turn of events has put me and my family."" It is reliably reported that at a cast meeting the night preceding Brown's dismissal, the producer, Dean Jennings, openly announced his support of Brown and Brown's version of ""Evolution.""Photo (Oscar Brown, Jr.)","1975",0,0
